MP_ID,AREA_NO,HOLIDAY,ELECTRO_TYPE,TRADE_NO,WINDSPEED,LAPSERATE,AIRPRESSURE,HUMIDITY,PRECIPITATIONRANINFALL
10915,35401,0,100,6010,2.7875,22.17083333,1003.016667,64.16666667,0
10915,35401,1,100,6010,2.941666667,23.99166667,999.3958333,83.91666667,0
24460,35401,0,405,3230,2.7875,22.17083333,1003.016667,64.16666667,0
24460,35401,1,405,3230,1.581818182,13.17368421,877.3227273,80.21052632,2
24460,35401,1,405,3230,2.008333333,19.4375,1001.808333,90.58333333,0
27649,35401,0,401,8160,2.804166667,21.7125,999.225,87.04166667,2
32175,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
32190,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
32190,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
32190,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
32190,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
32190,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
33508,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
33508,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
53078,35401,0,203,8440,2.333333333,18.68333333,1003.891667,80.375,2
53078,35401,0,203,8440,2.7875,22.17083333,1003.016667,64.16666667,0
54334,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
54334,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
57870,35401,0,100,1710,2.333333333,18.68333333,1003.891667,80.375,2
57870,35401,0,100,1710,2.7875,22.17083333,1003.016667,64.16666667,0
57870,35401,1,100,1710,2.008333333,19.4375,1001.808333,90.58333333,0
62101,35401,0,100,5130,2.333333333,18.68333333,1003.891667,80.375,2
65314,35401,0,405,6310,2.333333333,18.68333333,1003.891667,80.375,2
65314,35401,1,405,6310,2.941666667,23.99166667,999.3958333,83.91666667,0
65439,35401,0,100,3580,2.333333333,18.68333333,1003.891667,80.375,2
65439,35401,0,100,3580,2.7875,22.17083333,1003.016667,64.16666667,0
65442,35401,0,100,3580,2.083333333,23.02083333,1000.004167,92.0,6
65442,35401,0,100,3580,2.333333333,18.68333333,1003.891667,80.375,2
65445,35401,0,100,3580,2.804166667,21.7125,999.225,87.04166667,2
67727,35401,0,401,6030,2.7875,22.17083333,1003.016667,64.16666667,0
67727,35401,1,401,6030,2.008333333,19.4375,1001.808333,90.58333333,0
67727,35401,1,401,6030,2.941666667,23.99166667,999.3958333,83.91666667,0
67729,35401,0,401,6030,2.7875,22.17083333,1003.016667,64.16666667,0
70788,35401,0,100,6010,2.333333333,18.68333333,1003.891667,80.375,2
70789,35401,1,100,6010,1.581818182,13.17368421,877.3227273,80.21052632,2
76466,35401,0,401,8510,2.083333333,23.02083333,1000.004167,92.0,6
76466,35401,0,401,8510,2.7875,22.17083333,1003.016667,64.16666667,0
76466,35401,0,401,8510,2.804166667,21.7125,999.225,87.04166667,2
76481,35401,0,405,6610,2.7875,22.17083333,1003.016667,64.16666667,0
76481,35401,1,405,6610,2.941666667,23.99166667,999.3958333,83.91666667,0
82624,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
82626,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
84083,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
84083,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
84083,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
84083,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
92158,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
94709,35401,0,401,6030,2.083333333,23.02083333,1000.004167,92.0,6
94709,35401,0,401,6030,2.333333333,18.68333333,1003.891667,80.375,2
94714,35401,0,401,6030,2.333333333,18.68333333,1003.891667,80.375,2
100886,35401,0,401,9420,2.333333333,18.68333333,1003.891667,80.375,2
100886,35401,0,401,9420,2.7875,22.17083333,1003.016667,64.16666667,0
100886,35401,0,401,9420,2.804166667,21.7125,999.225,87.04166667,2
100886,35401,1,401,9420,1.581818182,13.17368421,877.3227273,80.21052632,2
100886,35401,1,401,9420,2.941666667,23.99166667,999.3958333,83.91666667,0
100888,35401,0,401,9420,2.083333333,23.02083333,1000.004167,92.0,6
100888,35401,0,401,9420,2.7875,22.17083333,1003.016667,64.16666667,0
100888,35401,0,401,9420,2.804166667,21.7125,999.225,87.04166667,2
100888,35401,1,401,9420,1.581818182,13.17368421,877.3227273,80.21052632,2
100890,35401,0,401,9420,2.333333333,18.68333333,1003.891667,80.375,2
100890,35401,0,401,9420,2.7875,22.17083333,1003.016667,64.16666667,0
102239,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
102239,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
102706,35401,0,405,6010,2.083333333,23.02083333,1000.004167,92.0,6
102706,35401,0,405,6010,2.7875,22.17083333,1003.016667,64.16666667,0
102706,35401,1,405,6010,2.941666667,23.99166667,999.3958333,83.91666667,0
109878,35401,0,401,8510,2.333333333,18.68333333,1003.891667,80.375,2
109878,35401,0,401,8510,2.7875,22.17083333,1003.016667,64.16666667,0
109878,35401,1,401,8510,1.581818182,13.17368421,877.3227273,80.21052632,2
110321,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
110321,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
110908,35401,1,401,8510,2.008333333,19.4375,1001.808333,90.58333333,0
112469,35401,1,100,4070,2.008333333,19.4375,1001.808333,90.58333333,0
115223,35401,0,100,6010,2.083333333,23.02083333,1000.004167,92.0,6
115223,35401,1,100,6010,1.581818182,13.17368421,877.3227273,80.21052632,2
115223,35401,1,100,6010,2.008333333,19.4375,1001.808333,90.58333333,0
125049,35401,0,100,5130,2.083333333,23.02083333,1000.004167,92.0,6
125051,35401,0,100,5130,2.333333333,18.68333333,1003.891667,80.375,2
125051,35401,0,100,5130,2.804166667,21.7125,999.225,87.04166667,2
125867,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
125870,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
125870,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
125870,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
125870,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
125873,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
125873,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
125891,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
125891,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
125891,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
145069,35401,0,100,5130,2.083333333,23.02083333,1000.004167,92.0,6
146434,35401,0,100,1750,2.333333333,18.68333333,1003.891667,80.375,2
147945,35401,0,405,3230,2.333333333,18.68333333,1003.891667,80.375,2
147945,35401,0,405,3230,2.804166667,21.7125,999.225,87.04166667,2
147945,35401,0,405,3230,3.7,26.8625,992.9125,79.04166667,11
147945,35401,1,405,3230,2.008333333,19.4375,1001.808333,90.58333333,0
148543,35401,0,401,9490,2.804166667,21.7125,999.225,87.04166667,2
148543,35401,1,401,9490,2.008333333,19.4375,1001.808333,90.58333333,0
148612,35401,0,100,3350,2.083333333,23.02083333,1000.004167,92.0,6
148612,35401,0,100,3350,2.7875,22.17083333,1003.016667,64.16666667,0
148612,35401,1,100,3350,1.581818182,13.17368421,877.3227273,80.21052632,2
150300,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
150300,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
150300,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
150300,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
150304,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
150304,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
150304,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
150307,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
150307,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
294249,35401,1,100,3720,2.941666667,23.99166667,999.3958333,83.91666667,0
302850,35401,0,100,4610,2.7875,22.17083333,1003.016667,64.16666667,0
302850,35401,0,100,4610,2.804166667,21.7125,999.225,87.04166667,2
302850,35401,1,100,4610,1.581818182,13.17368421,877.3227273,80.21052632,2
1153544,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
1154675,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
1154675,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
1223408,35401,0,402,7510,2.083333333,23.02083333,1000.004167,92.0,6
1223408,35401,0,402,7510,2.7875,22.17083333,1003.016667,64.16666667,0
1223408,35401,0,402,7510,2.804166667,21.7125,999.225,87.04166667,2
1223408,35401,1,402,7510,1.581818182,13.17368421,877.3227273,80.21052632,2
1439358,35401,0,100,3149,2.083333333,23.02083333,1000.004167,92.0,6
1439358,35401,1,100,3149,2.941666667,23.99166667,999.3958333,83.91666667,0
1457952,35401,0,401,9490,2.333333333,18.68333333,1003.891667,80.375,2
1457952,35401,0,401,9490,2.7875,22.17083333,1003.016667,64.16666667,0
1457952,35401,1,401,9490,1.581818182,13.17368421,877.3227273,80.21052632,2
1559821,35401,0,100,4090,2.804166667,21.7125,999.225,87.04166667,2
1588504,35401,0,100,1710,2.083333333,23.02083333,1000.004167,92.0,6
1588504,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
1588504,35401,1,100,1710,2.941666667,23.99166667,999.3958333,83.91666667,0
1605732,35401,0,405,6310,2.333333333,18.68333333,1003.891667,80.375,2
1645398,35401,0,100,3930,2.804166667,21.7125,999.225,87.04166667,2
1645398,35401,1,100,3930,2.941666667,23.99166667,999.3958333,83.91666667,0
1687034,35401,0,100,1760,2.083333333,23.02083333,1000.004167,92.0,6
1687034,35401,1,100,1760,1.581818182,13.17368421,877.3227273,80.21052632,2
1687561,35401,0,100,1750,2.333333333,18.68333333,1003.891667,80.375,2
1688078,35401,0,100,2930,2.083333333,23.02083333,1000.004167,92.0,6
1690327,35401,0,405,6020,2.7875,22.17083333,1003.016667,64.16666667,0
1690327,35401,1,405,6020,1.581818182,13.17368421,877.3227273,80.21052632,2
1690327,35401,1,405,6020,2.008333333,19.4375,1001.808333,90.58333333,0
1729126,35401,0,401,8510,2.083333333,23.02083333,1000.004167,92.0,6
1729126,35401,0,401,8510,2.804166667,21.7125,999.225,87.04166667,2
1737542,35401,0,100,1710,2.7875,22.17083333,1003.016667,64.16666667,0
1737542,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
1738263,35401,0,100,1710,2.083333333,23.02083333,1000.004167,92.0,6
1738263,35401,0,100,1710,3.7,26.8625,992.9125,79.04166667,11
1738263,35401,1,100,1710,1.581818182,13.17368421,877.3227273,80.21052632,2
1738905,35401,0,100,1490,2.333333333,18.68333333,1003.891667,80.375,2
1738905,35401,0,100,1490,2.804166667,21.7125,999.225,87.04166667,2
1738905,35401,1,100,1490,2.008333333,19.4375,1001.808333,90.58333333,0
1750486,35401,0,100,1750,2.333333333,18.68333333,1003.891667,80.375,2
1750486,35401,0,100,1750,2.7875,22.17083333,1003.016667,64.16666667,0
1750486,35401,0,100,1750,2.804166667,21.7125,999.225,87.04166667,2
1973356,35401,1,100,5130,2.008333333,19.4375,1001.808333,90.58333333,0
2003947,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
2003947,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
2003950,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
2004821,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
2004821,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
2004821,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
2110361,35401,0,405,6010,2.804166667,21.7125,999.225,87.04166667,2
2110361,35401,1,405,6010,2.941666667,23.99166667,999.3958333,83.91666667,0
2110416,35401,0,405,6010,2.083333333,23.02083333,1000.004167,92.0,6
2110419,35401,1,405,6010,1.581818182,13.17368421,877.3227273,80.21052632,2
2111098,35401,1,100,1710,1.581818182,13.17368421,877.3227273,80.21052632,2
2111099,35401,0,100,1710,2.333333333,18.68333333,1003.891667,80.375,2
2111099,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
2111099,35401,1,100,1710,2.008333333,19.4375,1001.808333,90.58333333,0
2111099,35401,1,100,1710,2.941666667,23.99166667,999.3958333,83.91666667,0
2111194,35401,0,100,5010,2.083333333,23.02083333,1000.004167,92.0,6
2111194,35401,0,100,5010,2.333333333,18.68333333,1003.891667,80.375,2
2111194,35401,0,100,5010,2.7875,22.17083333,1003.016667,64.16666667,0
2111194,35401,1,100,5010,2.008333333,19.4375,1001.808333,90.58333333,0
2113154,35401,0,100,1760,2.333333333,18.68333333,1003.891667,80.375,2
2113154,35401,0,100,1760,2.7875,22.17083333,1003.016667,64.16666667,0
2113154,35401,1,100,1760,2.941666667,23.99166667,999.3958333,83.91666667,0
2113465,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
2116716,35401,0,100,1750,2.804166667,21.7125,999.225,87.04166667,2
2116716,35401,1,100,1750,2.008333333,19.4375,1001.808333,90.58333333,0
2116716,35401,1,100,1750,2.941666667,23.99166667,999.3958333,83.91666667,0
2116766,35401,1,100,4420,1.581818182,13.17368421,877.3227273,80.21052632,2
2116767,35401,0,100,4420,2.7875,22.17083333,1003.016667,64.16666667,0
2116833,35401,0,100,1710,2.7875,22.17083333,1003.016667,64.16666667,0
2116833,35401,1,100,1710,2.941666667,23.99166667,999.3958333,83.91666667,0
2117780,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2117780,35401,1,100,1750,2.008333333,19.4375,1001.808333,90.58333333,0
2129843,35401,1,100,1750,1.581818182,13.17368421,877.3227273,80.21052632,2
2129900,35401,0,100,1750,2.7875,22.17083333,1003.016667,64.16666667,0
2130565,35401,1,100,1430,1.581818182,13.17368421,877.3227273,80.21052632,2
2130565,35401,1,100,1430,2.941666667,23.99166667,999.3958333,83.91666667,0
2133513,35401,0,100,1740,2.333333333,18.68333333,1003.891667,80.375,2
2133585,35401,0,100,1710,2.333333333,18.68333333,1003.891667,80.375,2
2133585,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
2133585,35401,1,100,1710,2.008333333,19.4375,1001.808333,90.58333333,0
2136710,35401,0,100,1710,2.083333333,23.02083333,1000.004167,92.0,6
2136710,35401,0,100,1710,2.333333333,18.68333333,1003.891667,80.375,2
2136710,35401,1,100,1710,2.008333333,19.4375,1001.808333,90.58333333,0
2152272,35401,1,100,4800,1.581818182,13.17368421,877.3227273,80.21052632,2
2152273,35401,0,100,4800,2.333333333,18.68333333,1003.891667,80.375,2
2152273,35401,0,100,4800,2.804166667,21.7125,999.225,87.04166667,2
2152273,35401,1,100,4800,2.941666667,23.99166667,999.3958333,83.91666667,0
2152307,35401,1,100,1740,2.008333333,19.4375,1001.808333,90.58333333,0
2152323,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2152323,35401,0,100,1750,2.7875,22.17083333,1003.016667,64.16666667,0
2152323,35401,1,100,1750,2.008333333,19.4375,1001.808333,90.58333333,0
2152426,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2152508,35401,1,100,1750,1.581818182,13.17368421,877.3227273,80.21052632,2
2152549,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2152549,35401,0,100,1750,2.333333333,18.68333333,1003.891667,80.375,2
2152549,35401,1,100,1750,2.008333333,19.4375,1001.808333,90.58333333,0
2152549,35401,1,100,1750,2.941666667,23.99166667,999.3958333,83.91666667,0
2152620,35401,1,100,2810,2.008333333,19.4375,1001.808333,90.58333333,0
2152620,35401,1,100,2810,2.941666667,23.99166667,999.3958333,83.91666667,0
2152998,35401,0,100,1750,2.7875,22.17083333,1003.016667,64.16666667,0
2153047,35401,1,100,1750,1.581818182,13.17368421,877.3227273,80.21052632,2
2153048,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2153244,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2153244,35401,1,100,1750,2.941666667,23.99166667,999.3958333,83.91666667,0
2153755,35401,0,100,1760,2.083333333,23.02083333,1000.004167,92.0,6
2153755,35401,0,100,1760,3.7,26.8625,992.9125,79.04166667,11
2153755,35401,1,100,1760,2.941666667,23.99166667,999.3958333,83.91666667,0
2153764,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
2155970,35401,0,100,1760,2.804166667,21.7125,999.225,87.04166667,2
2155970,35401,1,100,1760,2.941666667,23.99166667,999.3958333,83.91666667,0
2156000,35401,0,100,2810,2.804166667,21.7125,999.225,87.04166667,2
2156000,35401,1,100,2810,2.941666667,23.99166667,999.3958333,83.91666667,0
2156022,35401,0,100,1710,2.083333333,23.02083333,1000.004167,92.0,6
2156022,35401,0,100,1710,2.333333333,18.68333333,1003.891667,80.375,2
2156022,35401,0,100,1710,2.7875,22.17083333,1003.016667,64.16666667,0
2156022,35401,1,100,1710,2.008333333,19.4375,1001.808333,90.58333333,0
2160114,35401,0,405,6020,2.804166667,21.7125,999.225,87.04166667,2
2160114,35401,1,405,6020,2.008333333,19.4375,1001.808333,90.58333333,0
2160114,35401,1,405,6020,2.941666667,23.99166667,999.3958333,83.91666667,0
2161283,35401,0,100,1760,2.7875,22.17083333,1003.016667,64.16666667,0
2161283,35401,0,100,1760,2.804166667,21.7125,999.225,87.04166667,2
2161283,35401,1,100,1760,2.008333333,19.4375,1001.808333,90.58333333,0
2161283,35401,1,100,1760,2.941666667,23.99166667,999.3958333,83.91666667,0
2161367,35401,0,100,3220,2.804166667,21.7125,999.225,87.04166667,2
2161367,35401,0,100,3220,3.7,26.8625,992.9125,79.04166667,11
2161367,35401,1,100,3220,2.008333333,19.4375,1001.808333,90.58333333,0
2161367,35401,1,100,3220,2.941666667,23.99166667,999.3958333,83.91666667,0
2161495,35401,0,100,3220,2.083333333,23.02083333,1000.004167,92.0,6
2162922,35401,0,100,3220,2.333333333,18.68333333,1003.891667,80.375,2
2162922,35401,0,100,3220,2.7875,22.17083333,1003.016667,64.16666667,0
2162931,35401,0,100,3220,2.804166667,21.7125,999.225,87.04166667,2
2162931,35401,0,100,3220,3.7,26.8625,992.9125,79.04166667,11
2162931,35401,1,100,3220,1.581818182,13.17368421,877.3227273,80.21052632,2
2162931,35401,1,100,3220,2.941666667,23.99166667,999.3958333,83.91666667,0
2166709,35401,1,100,1750,2.008333333,19.4375,1001.808333,90.58333333,0
2166709,35401,1,100,1750,2.941666667,23.99166667,999.3958333,83.91666667,0
2166785,35401,0,100,1710,2.7875,22.17083333,1003.016667,64.16666667,0
2166785,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
2166785,35401,1,100,1710,1.581818182,13.17368421,877.3227273,80.21052632,2
2166807,35401,1,100,2820,1.581818182,13.17368421,877.3227273,80.21052632,2
2166808,35401,0,100,2820,2.7875,22.17083333,1003.016667,64.16666667,0
2166808,35401,0,100,2820,2.804166667,21.7125,999.225,87.04166667,2
2166808,35401,1,100,2820,2.008333333,19.4375,1001.808333,90.58333333,0
2166808,35401,1,100,2820,2.941666667,23.99166667,999.3958333,83.91666667,0
2166891,35401,1,100,1740,1.581818182,13.17368421,877.3227273,80.21052632,2
2167006,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2167006,35401,0,100,1750,2.333333333,18.68333333,1003.891667,80.375,2
2167006,35401,0,100,1750,2.7875,22.17083333,1003.016667,64.16666667,0
2167006,35401,1,100,1750,2.008333333,19.4375,1001.808333,90.58333333,0
2167006,35401,1,100,1750,2.941666667,23.99166667,999.3958333,83.91666667,0
2168038,35401,1,100,5130,1.581818182,13.17368421,877.3227273,80.21052632,2
2168072,35401,0,100,5130,2.083333333,23.02083333,1000.004167,92.0,6
2168072,35401,0,100,5130,2.7875,22.17083333,1003.016667,64.16666667,0
2168072,35401,1,100,5130,1.581818182,13.17368421,877.3227273,80.21052632,2
2168072,35401,1,100,5130,2.008333333,19.4375,1001.808333,90.58333333,0
2168370,35401,0,100,3220,2.083333333,23.02083333,1000.004167,92.0,6
2168370,35401,0,100,3220,2.333333333,18.68333333,1003.891667,80.375,2
2168370,35401,0,100,3220,2.804166667,21.7125,999.225,87.04166667,2
2168370,35401,1,100,3220,1.581818182,13.17368421,877.3227273,80.21052632,2
2169890,35401,1,100,3220,1.581818182,13.17368421,877.3227273,80.21052632,2
2169891,35401,0,100,3220,2.333333333,18.68333333,1003.891667,80.375,2
2169891,35401,1,100,3220,2.008333333,19.4375,1001.808333,90.58333333,0
2170542,35401,0,100,3220,2.083333333,23.02083333,1000.004167,92.0,6
2170542,35401,0,100,3220,2.7875,22.17083333,1003.016667,64.16666667,0
2170542,35401,1,100,3220,2.008333333,19.4375,1001.808333,90.58333333,0
2170574,35401,0,100,1740,2.333333333,18.68333333,1003.891667,80.375,2
2170600,35401,0,100,1750,2.7875,22.17083333,1003.016667,64.16666667,0
2170600,35401,1,100,1750,2.008333333,19.4375,1001.808333,90.58333333,0
2171445,35401,0,100,3220,2.083333333,23.02083333,1000.004167,92.0,6
2171445,35401,0,100,3220,2.333333333,18.68333333,1003.891667,80.375,2
2171445,35401,0,100,3220,2.7875,22.17083333,1003.016667,64.16666667,0
2171445,35401,1,100,3220,2.008333333,19.4375,1001.808333,90.58333333,0
2171888,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
2171888,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
2171888,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
2175018,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
2175018,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
2175018,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
2175018,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
2175155,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
2175587,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
2186552,35401,1,405,6510,1.581818182,13.17368421,877.3227273,80.21052632,2
2186681,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
2186881,35401,1,405,6510,2.008333333,19.4375,1001.808333,90.58333333,0
2186881,35401,1,405,6510,2.941666667,23.99166667,999.3958333,83.91666667,0
2186994,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
2186994,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
2187000,35401,0,405,6510,2.7875,22.17083333,1003.016667,64.16666667,0
2187000,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
2191324,35401,0,405,6510,2.804166667,21.7125,999.225,87.04166667,2
2213516,35401,0,405,6510,2.083333333,23.02083333,1000.004167,92.0,6
2213516,35401,0,405,6510,2.333333333,18.68333333,1003.891667,80.375,2
2225998,35401,1,100,1710,2.008333333,19.4375,1001.808333,90.58333333,0
2226700,35401,0,100,1760,2.7875,22.17083333,1003.016667,64.16666667,0
2226700,35401,1,100,1760,1.581818182,13.17368421,877.3227273,80.21052632,2
2226700,35401,1,100,1760,2.008333333,19.4375,1001.808333,90.58333333,0
2236549,35401,1,405,6010,2.008333333,19.4375,1001.808333,90.58333333,0
2236549,35401,1,405,6010,2.941666667,23.99166667,999.3958333,83.91666667,0
2237537,35401,0,405,6010,2.083333333,23.02083333,1000.004167,92.0,6
2273994,35401,0,405,6610,2.804166667,21.7125,999.225,87.04166667,2
2274036,35401,0,405,6610,2.804166667,21.7125,999.225,87.04166667,2
2283197,35401,1,100,1750,2.941666667,23.99166667,999.3958333,83.91666667,0
2283200,35401,1,100,1750,1.581818182,13.17368421,877.3227273,80.21052632,2
2307009,35401,0,100,4610,2.083333333,23.02083333,1000.004167,92.0,6
2307009,35401,0,100,4610,2.804166667,21.7125,999.225,87.04166667,2
2307009,35401,1,100,4610,2.008333333,19.4375,1001.808333,90.58333333,0
2313441,35401,0,100,4610,2.083333333,23.02083333,1000.004167,92.0,6
2313441,35401,1,100,4610,2.941666667,23.99166667,999.3958333,83.91666667,0
2411217,35401,0,100,3190,2.7875,22.17083333,1003.016667,64.16666667,0
2411217,35401,1,100,3190,2.008333333,19.4375,1001.808333,90.58333333,0
2464150,35401,0,100,3190,2.083333333,23.02083333,1000.004167,92.0,6
2464150,35401,0,100,3190,2.333333333,18.68333333,1003.891667,80.375,2
2464150,35401,1,100,3190,2.941666667,23.99166667,999.3958333,83.91666667,0
2497667,35401,0,100,3790,2.083333333,23.02083333,1000.004167,92.0,6
2513208,35401,0,500,4420,2.083333333,23.02083333,1000.004167,92.0,6
2513208,35401,0,500,4420,2.333333333,18.68333333,1003.891667,80.375,2
2513208,35401,0,500,4420,2.7875,22.17083333,1003.016667,64.16666667,0
2565841,35401,0,100,1710,2.804166667,21.7125,999.225,87.04166667,2
2566163,35401,1,100,1710,1.581818182,13.17368421,877.3227273,80.21052632,2
2692122,35401,0,100,1750,2.083333333,23.02083333,1000.004167,92.0,6
2692122,35401,0,100,1750,2.333333333,18.68333333,1003.891667,80.375,2
2692125,35401,1,100,1750,1.581818182,13.17368421,877.3227273,80.21052632,2
2779763,35401,0,500,4420,2.804166667,21.7125,999.225,87.04166667,2
2779763,35401,1,500,4420,2.941666667,23.99166667,999.3958333,83.91666667,0
2779766,35401,1,500,4420,1.581818182,13.17368421,877.3227273,80.21052632,2
2919155,35401,0,100,1710,2.083333333,23.02083333,1000.004167,92.0,6
2919155,35401,1,100,1710,2.941666667,23.99166667,999.3958333,83.91666667,0
2970172,35401,0,100,1370,2.333333333,18.68333333,1003.891667,80.375,2
2970172,35401,0,100,1370,2.804166667,21.7125,999.225,87.04166667,2
2970172,35401,1,100,1370,2.008333333,19.4375,1001.808333,90.58333333,0
2970172,35401,1,100,1370,2.941666667,23.99166667,999.3958333,83.91666667,0
2983546,35401,1,100,1760,1.581818182,13.17368421,877.3227273,80.21052632,2
2983623,35401,1,100,1710,1.581818182,13.17368421,877.3227273,80.21052632,2
3141959,35401,0,100,1820,2.333333333,18.68333333,1003.891667,80.375,2
3141959,35401,0,100,1820,2.804166667,21.7125,999.225,87.04166667,2
3507329,35401,0,203,8440,2.804166667,21.7125,999.225,87.04166667,2
3507329,35401,1,203,8440,2.008333333,19.4375,1001.808333,90.58333333,0
3556885,35401,0,100,3580,2.333333333,18.68333333,1003.891667,80.375,2
3556885,35401,0,100,3580,2.7875,22.17083333,1003.016667,64.16666667,0
3556885,35401,1,100,3580,2.941666667,23.99166667,999.3958333,83.91666667,0
4016843,35401,0,100,3520,2.333333333,18.68333333,1003.891667,80.375,2
4016843,35401,1,100,3520,2.941666667,23.99166667,999.3958333,83.91666667,0
4459760,35401,0,100,8020,2.333333333,18.68333333,1003.891667,80.375,2
4628095,35401,0,100,4050,2.083333333,23.02083333,1000.004167,92.0,6
4670335,35401,0,100,3050,2.083333333,23.02083333,1000.004167,92.0,6
4670335,35401,1,100,3050,1.581818182,13.17368421,877.3227273,80.21052632,2
4872813,35401,1,100,1760,2.941666667,23.99166667,999.3958333,83.91666667,0
7384349,35401,0,100,3090,2.333333333,18.68333333,1003.891667,80.375,2
9177944,35401,0,405,7410,2.7875,22.17083333,1003.016667,64.16666667,0
